#OTU ID	ITSCLC1HR1	ITSCLC1HR2	ITSCLC1HR3	ITSCLC1HR4	ITSCLC1HR5	ITSCLC3MR1	ITSCLC3MR2	ITSCLC3MR3	ITSCLC3MR4	ITSCLC3MR5	ITSCLC24HR1	ITSCLC24HR2	ITSCLC24HR3	ITSCLC24HR4	ITSCLC24HR5	ITSCLC48HR1	ITSCLC48HR2	ITSCLC48HR3	ITSCLC48HR4	ITSCLC48HR5	ITSCLC96HR1	ITSCLC96HR2	ITSCLC96HR3	ITSCLC96HR4	ITSCLC96HR5	ITSLAC1HR1	ITSLAC1HR2	ITSLAC1HR3	ITSLAC1HR4	ITSLAC1HR5	ITSLAC3MR1	ITSLAC3MR2	ITSLAC3MR3	ITSLAC3MR4	ITSLAC3MR5	ITSLAC24HR1	ITSLAC24HR2	ITSLAC24HR3	ITSLAC24HR4	ITSLAC24HR5	ITSLAC48HR1	ITSLAC48HR2	ITSLAC48HR3	ITSLAC48HR4	ITSLAC48HR5	ITSLAC96HR1	ITSLAC96HR2	ITSLAC96HR3	ITSLAC96HR4	ITSLAC96HR5	NPDec181SF	NPDec182SF	NPDec183SF	NPDec184SF	NPDec185SF	NPDec185SUB	NPDec186SF	NPDec187SF	NPDec187SUB	NPDec188SF	NPDec189SF	NPDec1810	NPDec1811	NPDec1812	NPDecember1SF	NPDecember1SUB	NPDecember2SF	NPDecember2Sub	NPDecember3SF	NPDecember4SF	NPDecember4SUB	NPDecember5SF	NPDecember6SF	NPDecember6Sub	NPDecember7SF	NPDecember7SUB	NPDecember8SF	NPDecember8SUB	NPDecember9SF	NPDecember10	NPDecember11	NPDecember12	NPMar181SF	NPMar181SUB	NPMar182SF	NPMar182Sub	NPMar183SF	NPMar184SF	NPMar184SUB	NPMar186SF	NPMar187SF	NPMar188SF	NPMar188SUB	NPMar189SF	NPMar189SUB	NPMar1810	NPMar1811	NPMay181SF	NPMay181SUB	NPMay182SF	NPMay182Sub	NPMay183SF	NPMay184SF	NPMay184SUB	NPMay185SF	NPMay185SUB	NPMay186SF	NPMay186Sub	NPMay187SF	NPMay188SF	NPMay189SF	NPMay189SUB	NPMay1810	NPMay1811	NPMay1812	NPNovember1SF	NPNovember1SUB	NPNovember3SF	NPNovember4SF	NPNovember4SUB	NPNovember5SF	NPNovember7SF	NPNovember7SUB	NPNovember8SUB	NPNovember9SF	NPNovember9SUB	NPNovember10	NPNovember11	NPNovember12	NPOctober1SF	NPOctober1SUB	NPOctober2SF	NPOctober2SUB	NPOctober3SF	NPOctober3SUB	NPOctober4SF	NPOctober4SUB	NPOctober5SF	NPOctober5SUB	NPOctober6SF	NPOctober7SF	NPOctober7SUB	NPOctober8SF	NPOctober8SUB	NPOctober9SF	NPOctober9SUB	NPOctober10	NPOctober11	NPOctober12	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
ASV26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27348	13765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9424|None;k:Metazoa,p:Arthropoda,c:Malacostraca,o:Amphipoda	-	-	-	-	-	-	-	Unassigned	-
ASV10	0	0	0	0	0	44	45	47	50	242	35	326	0	832	370	401	0	0	0	0	0	0	0	15	24	538	0	0	0	0	135	520	177	123	153	0	101	429	729	644	693	3950	4517	0	0	0	0	708	807	1321	0	373	0	0	40	6211	582	0	2689	78	0	0	389	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4250	155	252	2992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	GSL|100.0|MH165246|SH1610157.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph	Possible	Microfungus	NULL	Likely opportunistic human pathogen (Irinyi et al. 2015)	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Schroers et al. 2016. Mycologia 108:806-819; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]
ASV8	8253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15557	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	SS|1.0000|KC965583|SH1179829.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	Hypocreales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
ASV14	982	0	10	0	0	22	0	13	0	0	0	0	104	0	145	0	0	0	0	0	0	0	0	0	0	0	5981	14354	0	47	0	113	0	0	0	0	0	0	0	0	135	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	568	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	178	0	0	69	0	0	0	0	0	0	1134	0	66	0	0	0	0	0	0	0	0	0	0	2802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6593	0	570	GS|98.6|GQ509862|NA;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales	-	-	-	-	-	-	-	Unassigned	-
ASV25	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8644	0	0	819	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10757	4292	386	62	0	0	0	0	0	0	0	0	142	332	0	0	4433	2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	GS|98.2|KJ001441|SH1188449.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Entoloma,s:Entoloma halophilum	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/(not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (sensu stricto); http://mycorrhizas.info/ecmf.html (ECM/(not ECM)
ASV32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23487	11859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9194|None;k:Metazoa,p:Arthropoda,c:Malacostraca,o:Amphipoda	-	-	-	-	-	-	-	Unassigned	-
ASV16	793	1057	256	97	25	0	29	65	33	126	37	1700	0	286	462	310	0	0	0	369	0	2014	0	50	75	161	0	0	140	0	0	649	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	1754	0	0	109	0	794	0	0	91	0	0	913	213	0	627	65	0	0	0	0	75	0	0	1780	0	207	0	0	408	792	3097	0	0	0	0	0	0	0	0	245	192	0	20	0	1441	1225	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	231	654	0	0	0	340	0	0	0	0	131	0	0	0	1287	228	73	0	138	944	2613	0	0	4	0	0	139	1901	0	0	0	0	0	0	588	1468	307	GS|99.4|LT592943|SH1547057.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Nothophoma,s:Nothophoma gossypiicola	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)
ASV20	323	126	18	47	4	6	15	29	16	148	0	173	53	79	32	56	0	226	0	123	57	5	0	4	0	129	38	200	0	512	0	332	25	99	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	116	3144	2393	187	119	376	260	26	0	172	93	663	2390	6184	0	73	0	0	0	0	44	49	0	18	836	781	195	1423	47	177	513	371	0	138	0	0	0	0	122	0	0	128	121	9	0	262	1260	0	61	0	34	0	0	152	0	46	41	0	2	18	0	0	0	117	471	0	0	181	0	0	47	0	1536	26	43	48	267	1325	0	38	508	0	43	0	0	1	0	0	0	77	0	29	35	0	482	355	614	734	320	US|0.9462|KX515412|SH1143313.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
ASV22	0	0	0	0	0	7	7	8	29	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	236	0	0	0	0	0	0	0	0	78	0	508	78	269	83	0	0	628	155	85	0	0	0	205	0	38	93	144	0	0	0	0	728	165	141	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	1524	227	0	729	0	0	0	0	1377	0	0	247	0	0	0	0	0	0	251	179	0	0	0	0	0	98	0	1093	0	0	0	19884	455	0	21	476	0	0	0	134	0	0	0	0	0	0	0	0	0	103	99	369	115	0	GSL|100.0|MG720264|SH1557454.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Naganishia,s:Naganishia uzbekistanensis	-	-	-	-	-	-	-	Unassigned	-
ASV12	1960	397	86	172	13	30	23	75	101	946	113	1077	140	202	223	195	0	263	0	260	17	6	76	14	62	252	346	344	258	901	62	526	94	261	83	0	67	259	28	195	247	158	0	31	0	275	265	351	1234	1013	0	107	715	0	66	0	203	0	0	16	0	0	0	389	5	220	76	0	211	10	218	90	19	0	0	125	167	50	80	45	0	272	92	175	662	0	4	39	22	0	354	136	28	40	90	706	75	0	114	1073	0	169	10	0	300	0	384	0	0	19	61	0	21	251	551	152	0	57	50	0	115	32	245	237	369	0	89	424	13	68	57	63	40	43	225	17	0	54	72	432	9	139	164	0	133	425	456	4513	755	GS|100.0|GQ153205|SH1541723.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	-	-	-	-	-	-	-	Unassigned	-
ASV57	2570	468	0	0	61	110	16	157	0	0	110	225	83	59	1713	45	0	70	0	60	61	21	0	79	31	0	266	174	0	121	48	89	0	0	0	0	0	0	0	0	140	10360	7694	1251	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	412	57	0	0	0	0	0	0	0	289	0	164	0	0	0	0	58	0	0	0	0	0	0	35	0	0	8	0	0	0	0	0	486	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	41	0	0	0	0	111	0	0	236	565	0	0	0	0	134	0	0	0	121	272	3	0	0	0	0	0	0	539	47	740	0	0	0	0	GDL|97.9|MG418361|NA;	-	-	-	-	-	-	-	Unassigned	-
ASV21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|KX592801|SH1574056.08FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales	-	-	-	-	-	-	-	Unassigned	-
ASV24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19815	0	0	0	0	0	0	0	0	6277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MF971149|SH1186339.08FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
ASV45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	161	0	0	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	261	0	238	0	0	0	75	0	0	0	0	892	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	156	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5197	15162	0	92	0	0	0	0	0	0	0	GS|98.7|KJ001441|SH1188449.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Entoloma,s:Entoloma halophilum	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/(not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (sensu stricto); http://mycorrhizas.info/ecmf.html (ECM/(not ECM)
ASV33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.8846|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales	-	-	-	-	-	-	-	Unassigned	-
ASV51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9079|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales	-	-	-	-	-	-	-	Unassigned	-
ASV64	0	3726	6	0	0	109	0	7	0	0	0	186	0	2532	83	111	0	0	0	0	0	0	0	21	0	0	61	203	0	368	169	0	0	0	0	0	71	0	0	0	1960	8022	98	142	0	0	0	24	44	2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	32	86	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	33	0	0	0	0	0	0	0	58	448	71	0	0	0	6	0	0	0	253	700	0	0	0	0	0	0	0	0	0	0	108	0	0	0	GDL|97.9|MG418361|NA;	-	-	-	-	-	-	-	Unassigned	-
ASV28	47	45	4	0	6	0	0	0	0	0	0	0	0	450	0	0	0	99	0	0	50	45	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	55	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	38	0	263	0	0	401	0	69	0	0	2958	138	0	0	0	0	0	0	0	0	0	0	855	5787	0	994	4014	0	0	637	0	0	0	3	0	0	0	0	0	0	0	40	0	0	13	0	0	0	0	0	0	3027	74	0	569	0	56	407	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	260	137	111	0	0	0	0	0	0	US|0.8846|None;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales	-	-	-	-	-	-	-	Unassigned	-
ASV27	548	238	560	0	4	21	7	32	18	152	0	245	0	309	48	71	0	55	0	90	0	0	0	16	5	107	48	48	0	65	34	196	0	67	0	0	0	44	0	67	222	146	53	117	0	128	106	71	371	229	31	65	52	0	25	0	35	0	0	0	4112	104	0	0	0	264	25	0	79	0	0	31	18	0	0	62	122	0	0	72	0	64	0	46	80	0	0	0	0	0	45	33	0	0	4834	596	993	0	51	106	0	44	0	0	132	1782	98	0	0	25	0	0	141	85	119	45	29	90	0	0	103	0	115	68	76	0	236	134	90	15	0	19	0	0	0	3	343	0	113	106	0	0	45	38	156	226	147	613	0	GSL|100.0|MG780401|SH1526398.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria,s:Alternaria terricola	Alternaria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	Soft Rot	NULL	Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:125688
ASV48	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	10829	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	106	0	0	0	0	0	0	0	0	0	0	0	0	162	0	29	1301	0	0	0	27	0	0	0	0	0	0	0	0	0	0	33	1115	0	0	0	0	0	1413	0	0	0	0	0	0	212	0	0	0	GS|100.0|EU479749|SH1646999.08FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
ASV67	0	0	0	0	0	62	92	10	0	0	0	5589	1310	0	0	0	498	57	292	0	7593	18	0	33	0	0	832	0	94	2452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	148	0	0	US|0.8929|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
ASV38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.5|KX976646|SH1215744.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Collariella,s:Collariella causiiformis	Chaetomiaceae	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Possible	Microfungus	Soft Rot	Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; Busby PE, et al. 2016. New Phytologist 209:1681-1692; David AS, et al. 2016. Microbial Ecology 71:912-926
ASV62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	0	2030	0	0	0	0	0	0	0	6393	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	5096	0	101	0	0	0	US|0.9424|None;k:Viridiplantae,p:Marchantiophyta,c:Jungermanniopsida,o:Porellales	-	-	-	-	-	-	-	Unassigned	-
ASV86	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9341	0	0	96	0	0	0	0	0	0	0	0	0	264	79	0	66	0	0	0	0	0	0	0	0	0	0	0	7600	0	0	0	0	0	0	0	0	0	0	0	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	749	0	0	80	0	0	0	US|0.9079|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales	-	-	-	-	-	-	-	Unassigned	-
ASV107	0	0	10	0	42	0	0	0	0	845	0	0	0	0	0	56	0	33	26	43	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	6335	0	0	0	0	0	0	0	0	0	10269	0	0	0	0	0	0	0	0	1163	0	0	0	0	0	7	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	65	0	0	0	US|0.9077|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
ASV830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|EU480152|SH1646998.08FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
ASV278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9660	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|EF469155|SH1649658.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Placidium,s:Placidium lacinulatum var lacinulatum	Placidium	13	Symbiotroph	Lichenized	Highly Probable	Thallus	NULL	NULL	Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)
